x,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
0,163.2156862745098,234.6372549019608,254.94117647058823,270.4313725490196,328.82331680123025,339.5880226835832,348.2596078431372,361.5882352941176,380.3725490196079,409.80392156862746
1,163.23529411764707,234.6176470588236,254.94117647058823,270.47058823529414,328.72528681276435,339.62724759707805,348.3841764705883,361.7450980392157,380.4313725490196,409.8627450980392
2,163.2549019607843,234.59803921568627,254.94117647058823,270.4901960784314,328.6664759707804,339.6664759707804,348.48643137254896,361.88235294117646,380.4901960784314,409.921568627451
3,163.27450980392155,234.57843137254903,254.92156862745097,270.4901960784314,328.6468677431757,339.72529911572474,348.60560784313725,362.0196078431373,380.5882352941176,409.9803921568628
4,163.2941176470588,234.57843137254903,254.90196078431373,270.4901960784314,328.6468727412534,339.78412764321416,348.7028823529411,362.1372549019608,380.7058823529412,410.0392156862745
5,163.33333333333334,234.59803921568627,254.8823529411765,270.4901960784314,328.64687120338334,339.8429496347559,348.8178431372549,362.2745098039216,380.8235294117647,410.11764705882354
6,163.37254901960785,234.6176470588236,254.86274509803923,270.4901960784314,328.62727412533644,339.901783929258,348.9316470588235,362.4117647058824,380.9411764705882,410.1960784313725
7,163.4313725490196,234.6372549019608,254.843137254902,270.4901960784314,328.5880695886197,339.96061860822755,349.0446666666667,362.5490196078432,381.05882352941177,410.2745098039216
8,163.50980392156862,234.65686274509804,254.843137254902,270.5098039215686,328.5867358708189,340.0390495963091,349.1772941176471,362.7058823529412,381.1764705882353,410.3529411764706
9,163.58823529411765,234.6764705882353,254.843137254902,270.52941176470586,328.6259642445213,340.117493656286,349.3268431372549,362.8627450980392,381.2941176470589,410.4509803921569
10,163.68627450980392,234.6960784313725,254.843137254902,270.5686274509804,328.68480084582853,340.1959381007305,349.4760196078432,363.0196078431373,381.3921568627451,410.5490196078432
11,163.7843137254902,234.7156862745098,254.86274509803923,270.6078431372549,328.78284582852746,340.2939830834294,349.6636274509804,363.1960784313725,381.4705882352941,410.6470588235294
12,163.88235294117646,234.7156862745098,254.8823529411765,270.6470588235294,328.8808981161092,340.3920353710112,349.8504705882353,363.3725490196079,381.52941176470586,410.7450980392157
13,163.9803921568627,234.7156862745098,254.90196078431373,270.6666666666667,328.99854940407533,340.4900592079969,350.0365490196079,363.5490196078432,381.5686274509804,410.84313725490193
14,164.07843137254903,234.73529411764707,254.92156862745097,270.6862745098039,329.1162068435217,340.5880891964629,350.221862745098,363.72549019607845,381.6470588235294,410.9607843137255
15,164.1764705882353,234.7549019607843,254.94117647058823,270.72549019607845,329.2338654363707,340.6861399461746,350.4260196078431,363.921568627451,381.7450980392157,411.078431372549
16,164.2549019607843,234.7745098039216,254.9607843137255,270.7647058823529,329.3319088811995,340.78418339100347,350.60941176470584,364.11764705882354,381.8627450980392,411.2156862745098
17,164.33333333333334,234.7549019607843,255.0,270.80392156862746,329.4299554017685,340.8822299115725,350.8112549019608,364.3333333333333,382.0,411.3529411764706
18,164.3921568627451,234.6764705882353,255.0392156862745,270.84313725490193,329.50838754325264,340.9606620530565,351.01154901960786,364.5490196078432,382.11764705882354,411.4901960784314
19,164.45098039215685,234.59803921568627,255.09803921568627,270.88235294117646,329.56722337562474,341.0391057285659,351.2099215686274,364.7647058823529,382.2352941176471,411.62745098039215
20,164.50980392156862,234.5392156862745,255.15686274509804,270.921568627451,329.6260572856594,341.1175474817378,351.42598039215693,365.0,382.38235294117646,411.7647058823529
21,164.5686274509804,234.5196078431373,255.2156862745098,270.96078431372547,329.6848865820838,341.2155924644368,351.6601176470588,365.2352941176471,382.55882352941177,411.9019607843137
22,164.62745098039215,234.5,255.2745098039216,271.0,329.7437124183007,341.3136339869281,351.89270588235297,365.4705882352941,382.7352941176471,412.0392156862745
23,164.68627450980392,234.4607843137255,255.31372549019608,271.01960784313724,329.8221476355248,341.4116770472895,352.08531372549027,365.6862745098039,382.8921568627451,412.1764705882353
24,164.7450980392157,234.40196078431373,255.35294117647052,271.03921568627453,329.90057785467127,341.5097151095732,352.2771568627452,365.88235294117646,383.0490196078432,412.3137254901961
25,164.80392156862746,234.343137254902,255.3921568627451,271.05882352941177,329.9790169165706,341.60776201460976,352.449,366.05882352941177,383.2058823529412,412.4705882352941
26,164.88235294117646,234.3235294117647,255.41176470588235,271.078431372549,330.0574482891196,341.70580123029606,352.6200784313725,366.2352941176471,383.3627450980392,412.62745098039215
27,164.9607843137255,234.3235294117647,255.4313725490196,271.078431372549,330.13587543252595,341.8038362168397,352.7542549019608,366.3725490196079,383.5196078431373,412.7843137254902
28,165.0392156862745,234.3333333333333,255.4313725490196,271.078431372549,330.2339046520569,341.9018654363706,352.88958823529407,366.5098039215686,383.6372549019608,412.9607843137255
29,165.11764705882354,234.31372549019608,255.4313725490196,271.0980392156863,330.35156055363325,341.99991349480973,352.98686274509805,366.62745098039215,383.7549019607843,413.1372549019608
30,165.19607843137254,234.2941176470588,255.45098039215685,271.15686274509807,330.4692056901192,342.0979507881584,353.06452941176474,366.72549019607845,383.87745098039215,413.3137254901961
