x,L1,L2,L3,L4,L6,L5,L7,L8,L9,L10
0,156.0392156862745,235.11735294117648,254.07843137254903,269.8235294117647,326.84323029604,338.00009304113803,347.85619607843137,366.518,381.9019607843137,419.2941176470589
1,156.2156862745098,235.202,254.15686274509804,269.9019607843137,326.8040061514802,338.01969242599,347.92843137254897,366.6223725490197,381.9803921568628,419.3725490196079
2,156.3921568627451,235.28664705882355,254.2549019607843,269.9803921568628,326.7708285274894,338.0392991157247,348.0000196078431,366.7295882352941,382.078431372549,419.4313725490196
3,156.58823529411765,235.3712941176471,254.35294117647052,270.05882352941177,326.74375009611686,338.05890695886194,348.0709019607843,366.8396470588235,382.1764705882353,419.4705882352941
4,156.7843137254902,235.4559411764706,254.45098039215685,270.1372549019608,326.72278623606303,338.07851172625914,348.1406274509804,366.9525490196079,382.2745098039216,419.5098039215686
5,157.0,235.5405882352941,254.5686274509804,270.2156862745098,326.7083583237216,338.098123029604,348.2287647058824,367.06829411764704,382.3529411764706,419.5490196078432
6,157.2156862745098,235.6252352941177,254.66666666666663,270.3137254901961,326.6994798154556,338.1177347174164,348.3358823529412,367.1868823529412,382.4509803921569,419.5686274509804
7,157.4313725490196,235.690274509804,254.76470588235293,270.4117647058824,326.6963210303729,338.137340638216,348.44298039215687,367.3083333333333,382.5882352941176,419.5882352941176
8,157.64705882352942,235.77492156862743,254.86274509803923,270.4901960784314,326.69867858515954,338.17656093810075,348.5506274509804,367.4326274509804,382.7450980392157,419.6078431372549
9,157.88235294117646,235.85956862745093,254.9607843137255,270.5686274509804,326.70699038831214,338.2157747020377,348.6783725490196,367.5597647058824,382.88235294117646,419.62745098039215
10,158.11764705882354,235.94421568627453,255.05882352941177,270.6470588235294,326.72170357554785,338.2549780853517,348.8061764705882,367.6897450980392,383.0,419.6470588235294
11,158.35294117647058,236.02886274509808,255.15686274509804,270.72549019607845,326.7429015763168,338.31380353710114,348.9339803921568,367.822568627451,383.11764705882354,419.6470588235294
