x,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
0.0,144.8140756302521,206.1922268907563,226.33193277310926,242.03021249483362,297.30042016806726,307.8497899159664,319.35819327731093,329.9075630252101,358.67857142857144,385.2249362859893
0.9591604796652109,145.03165422630508,206.35391783544904,226.49829604079662,242.12584496971206,297.47497704642376,308.07593681234533,319.53544978416227,330.062295647525,358.8488149182953,385.4927378039103
1.9183209593304218,145.24792904356977,206.51468036160588,226.66387154638477,242.2217134359281,297.6492046834195,308.30094485464616,319.7120357932926,330.2164781966252,359.0179298235359,385.7577739420974
2.8774814389956322,145.46290008204713,206.67451446922684,226.82865928987178,242.31781789348068,297.82310307905453,308.52481404286823,319.88795130470214,330.3701106725089,359.1859161442933,386.0200447005515
3.8366419186608436,145.67656734173616,206.83342015831286,226.99265927125955,242.41415834237085,297.99667223332983,308.7475443770122,320.0631963183907,330.52319307517695,359.3527738805674,386.27955007927096
4.795802398326054,145.88893082263786,206.99139742886206,227.15587149054718,242.51073478259855,298.16991214624437,308.96913585707733,320.23777083435937,330.6757254046285,359.5185030323572,386.5362900782575
5.7549628779912645,146.09999052475126,207.14844628087633,227.31829594773555,242.60754721416376,298.34282281779815,309.18958848306545,320.41167485260706,330.8277076608654,359.6831035996648,386.7902646975091
6.714123357656476,146.3097464480764,207.30456671435368,227.47993264282277,242.7045956370666,298.51540424799214,309.40890225497367,320.58490837313394,330.9791398438857,359.84657558248904,387.04147393702885
7.673283837321695,146.51819859261414,207.45975872929614,227.64078157581082,242.80188005130594,298.6876564368255,309.6270771728048,320.7574713959408,331.1300219536905,360.00891898082915,387.2899177968138
8.632444316986907,146.72534695836362,207.61402232570276,227.80084274669863,242.8994004568829,298.85957938429806,309.8441132365571,320.92936392102666,331.28035399027874,360.1701337946869,387.5355962768649
9.591604796652108,146.93119154532573,207.76735750357346,227.96011615548724,242.99715685379738,299.0311730904098,310.06001044623036,321.10058594839177,331.43013595365227,360.3302200240604,387.77850937718307
10.550765276317291,147.13573235349955,207.91976426290825,228.11860180217468,243.09514924204942,299.20243755516185,310.27476880182667,321.27113747803685,331.5793678438092,360.48917766895164,388.0186570977674
11.509925755982568,147.3389693828851,208.0712426037081,228.27629968676297,243.19337762163903,299.3733727785532,310.4883883033441,321.44101850996003,331.7280496607506,360.6470067293586,388.25603943861785
12.469086235647751,147.5409026334833,208.22179252597115,228.43320980925103,243.29184199256613,299.5439787605847,310.70086895078254,321.6102290441633,331.8761814044765,360.8037072052834,388.4906563997345
13.428246715312932,147.7415321052932,208.3714140296992,228.58933216963885,243.39054235482985,299.7142555012554,310.91221074414295,321.7787690806456,332.0237630749857,360.95927909672383,388.7225079811182
14.387407194978213,147.94085779831576,208.5201071148905,228.74466676792753,243.48947870843116,299.88420300056555,311.12241368342546,321.946638619408,332.1707946722794,361.1137224036811,388.9515941827682
15.34656767464339,148.13887971255002,208.66787178154678,228.89921360411503,243.58865105336994,300.05382125851486,311.33147776863007,322.1138376604495,332.3172761963574,361.26703712615597,389.1779150046841
16.30572815430858,148.33559784799695,208.8147080296672,229.0529726782033,243.68805938964633,300.2231102751044,311.5394029997557,322.2803662037701,332.46320764721986,361.4192232641467,389.4014704468663
