x,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
0.0,154.64705882352942,224.3726274509804,251.64705882352945,268.078431372549,339.3333168012303,350.8039050365244,365.42003921568624,373.5686274509804,390.1960784313725,417.5882352941176
1.0,154.7450980392157,224.39901960784312,251.62745098039213,268.1372549019608,339.35293118031524,350.86273510188386,365.6326666666666,373.6666666666667,390.2941176470589,417.6862745098039
2.0,154.86274509803923,224.42541176470587,251.6078431372549,268.19607843137254,339.3725340253749,350.94116147635526,365.86066666666665,373.7843137254902,390.3725490196079,417.7843137254902
3.0,155.0,224.3929803921569,251.58823529411765,268.2352941176471,339.3725309496348,351.01958977316417,366.08405882352935,373.9019607843137,390.4509803921569,417.88235294117646
4.0,155.13725490196077,224.36054901960784,251.5686274509804,268.27450980392155,339.37252364475205,351.11762168396774,366.3028235294119,374.0196078431373,390.52941176470586,417.9803921568628
5.0,155.2941176470588,224.3477254901961,251.5686274509804,268.3333333333333,339.352910034602,351.21565513264125,366.5165882352941,374.1372549019608,390.6078431372549,418.0980392156863
6.0,155.45098039215685,224.3545098039216,251.5686274509804,268.3921568627451,339.3529111880046,351.3136955017301,366.7057450980392,374.2549019607843,390.6862745098039,418.2156862745098
7.0,155.6078431372549,224.3809019607843,251.58823529411765,268.45098039215685,339.3725167243368,351.39212456747407,366.8988431372549,374.3725490196079,390.7647058823529,418.3333333333333
8.0,155.76470588235293,224.4269019607844,251.64705882352945,268.54901960784315,339.4117251057285,351.4705486351403,367.0958823529412,374.4901960784314,390.8627450980392,418.4509803921569
9.0,155.94117647058823,224.4925098039216,251.72549019607845,268.6470588235294,339.4705532487505,351.52937677816226,367.29686274509805,374.6078431372549,390.9607843137255,418.5686274509804
10.0,156.11764705882354,224.5777254901961,251.8235294117647,268.7450980392157,339.5293836985774,351.5882072279892,367.4821764705882,374.7058823529412,391.078431372549,418.6862745098039
11.0,156.2941176470588,224.68254901960788,251.92156862745097,268.84313725490193,339.5882033833141,351.6666347558632,367.6714313725491,374.80392156862746,391.1764705882353,418.80392156862746
12.0,156.47058823529412,224.80698039215685,252.0196078431373,268.94117647058823,339.6470265282584,351.7450657439446,367.8646274509805,374.9019607843137,391.2745098039216,418.9411764705882
13.0,156.64705882352942,224.9510196078432,252.1176470588236,269.03921568627453,339.68623221837754,351.8430949634756,368.0617647058824,375.0,391.3725490196079,419.078431372549
14.0,156.8235294117647,225.09505882352943,252.2156862745098,269.15686274509807,339.7450572856594,351.9607435601692,368.2432352941176,375.078431372549,391.4705882352941,419.2156862745098
15.0,157.0,225.2783137254902,252.31372549019608,269.27450980392155,339.8038800461361,352.09799769319494,368.4286470588236,375.15686274509807,391.5882352941176,419.3529411764706
16.0,157.1764705882353,225.48117647058825,252.41176470588235,269.3921568627451,339.86270972702806,352.21565090349867,368.618,375.2352941176471,391.7058823529412,419.4901960784314
17.0,157.35294117647058,225.68403921568623,252.50980392156865,269.5098039215686,339.9215359477124,352.3136928104575,368.7916862745098,375.2941176470589,391.84313725490193,419.62745098039215
18.0,157.52941176470588,225.88690196078431,252.6078431372549,269.6274509803921,339.9803648596694,352.411737408689,368.9693137254902,375.3529411764706,391.9803921568628,419.7647058823529
19.0,157.7058823529412,226.0897647058824,252.68627450980392,269.72549019607845,340.0391949250289,352.50978316032297,369.1802941176471,375.4411764705882,392.15686274509807,419.9019607843137
20.0,157.90196078431373,226.25341176470587,252.76470588235293,269.80392156862746,340.09801114955786,352.60781507112654,369.4246274509804,375.55882352941177,392.3333333333333,420.0392156862745
21.0,158.09803921568627,226.41705882352943,252.843137254902,269.8627450980392,340.1568377547097,352.7058573625529,369.67607843137256,375.7058823529412,392.5098039215686,420.1764705882353
22.0,158.2941176470588,226.54149019607848,252.92156862745097,269.921568627451,340.235262591311,352.80389004229147,369.9538627450981,375.88235294117646,392.6862745098039,420.3137254901961
23.0,158.49019607843138,226.66592156862745,253.0,269.9803921568628,340.3333037293349,352.94114686658975,370.2677843137255,376.078431372549,392.8627450980392,420.4509803921569
24.0,158.68627450980392,226.79035294117648,253.07843137254903,270.03921568627453,340.4509430988082,353.0980019223376,370.5982352941176,376.2941176470589,393.0392156862745,420.5882352941176
25.0,158.88235294117646,226.91478431372548,253.15686274509804,270.1372549019608,340.588201845444,353.2548685121107,370.92523529411767,376.5098039215686,393.2156862745098,420.7450980392157
26.0,159.07843137254903,227.0392156862745,253.23529411764707,270.27450980392155,340.7254494425221,353.41172395232604,371.26837254901966,376.72549019607845,393.3921568627451,420.9019607843137
27.0,159.2941176470588,227.15686274509804,253.2941176470588,270.4313725490196,340.8823098808151,353.56858439061904,371.5877843137256,376.9411764705882,393.55882352941177,421.05882352941177
28.0,159.50980392156862,227.37254901960785,253.35294117647052,270.5686274509804,341.0391772395232,353.72545174932714,371.8838823529412,377.1764705882353,393.6960784313725,421.2156862745098
29.0,159.72549019607845,227.5686274509804,253.41176470588235,270.6862745098039,341.2156528258363,353.8627116493657,372.1566666666667,377.4117647058824,393.8333333333333,421.3529411764706
30.0,159.94117647058823,227.76470588235293,253.4705882352941,270.80392156862746,341.3921353325644,353.9999784698193,372.4057450980393,377.6666666666667,394.02941176470586,421.4901960784314
31.0,160.1764705882353,227.9607843137255,253.52941176470588,270.921568627451,341.568614379085,354.13724183006536,372.63109803921566,377.921568627451,394.22549019607845,421.62745098039215
32.0,160.41176470588235,228.1176470588236,253.58823529411765,271.0,341.7646989619377,354.2745028835064,372.7739215686275,378.1372549019608,394.421568627451,421.7647058823529
33.0,160.66666666666666,228.25,253.66666666666663,271.078431372549,341.9803810073049,354.4117535563245,372.8996666666666,378.317,394.578431372549,421.88235294117646
34.0,160.90196078431373,228.41666666666663,253.7450980392157,271.15686274509807,342.1764575163399,354.5490065359477,373.008274509804,378.4803921568628,394.6960784313725,422.0
35.0,161.13725490196077,228.57843137254903,253.80392156862743,271.2352941176471,342.37253825451745,354.6862637447136,373.1193921568627,378.62745098039215,394.7352941176471,422.0980392156863
36.0,161.35294117647058,228.73529411764707,253.86274509803923,271.3137254901961,342.54899538638983,354.8235247981545,373.2518431372549,378.77778431372553,394.8333333333333,422.1960784313725
37.0,161.5686274509804,228.8872549019608,253.92156862745097,271.37254901960785,342.6862376009228,354.94115916955025,373.3860196078431,378.9313725490196,394.9509803921569,422.3137254901961
38.0,161.7450980392157,229.0343137254902,253.9803921568628,271.45098039215685,342.8038827374087,355.05880430603617,373.5415294117648,379.0882352941176,395.1078431372549,422.4117647058824
39.0,161.92156862745097,229.1764705882353,254.0392156862745,271.5098039215686,342.92152748942715,355.1764490580546,373.7151176470588,379.2450980392157,395.2647058823529,422.5098039215686
40.0,162.09803921568627,229.3333333333333,254.09803921568627,271.5686274509804,343.0195636293733,355.29409304113807,373.906,379.4019607843137,395.4019607843137,422.62745098039215
41.0,162.27450980392155,229.52941176470588,254.15686274509804,271.6274509803921,343.13722106881966,355.4313583237216,374.0753529411764,379.5392156862745,395.578431372549,422.7450980392157
42.0,162.45098039215685,229.72549019607845,254.2156862745098,271.6862745098039,343.2744817377931,355.56861899269506,374.2231764705882,379.6764705882353,395.7535098039216,422.8627450980392
43.0,162.62745098039215,229.9803921568628,254.2745098039216,271.7450980392157,343.4117424067666,355.7058796616686,374.36831372549017,379.8137254901961,395.907568627451,423.0
44.0,162.7843137254902,230.23529411764707,254.3333333333333,271.8235294117647,343.54898346789696,355.8431207227989,374.5303725490196,379.9705882352941,396.0406274509804,423.11764705882354
45.0,162.94117647058823,230.45098039215685,254.4313725490196,271.921568627451,343.70585005767015,355.9999873125721,374.6516666666666,380.1078431372549,396.1722745098039,423.2549019607843
46.0,163.07843137254903,230.6078431372549,254.52941176470588,272.0,343.86271587850825,356.1568531334102,374.79219607843135,380.2450980392157,396.3025294117647,423.3921568627451
47.0,163.19607843137254,230.68627450980392,254.64705882352945,272.078431372549,344.03917916186083,356.3333164167628,374.97270588235295,380.4019607843137,396.4509803921569,423.5490196078432
48.0,163.2941176470588,230.76470588235293,254.76470588235293,272.15686274509807,344.2352522106882,356.52938946559016,375.15513725490194,380.55882352941177,396.61764705882354,423.7058823529412
49.0,163.3921568627451,230.86274509803923,254.8823529411765,272.2352941176471,344.4117351018839,356.70587235678585,375.3206470588235,380.7156862745098,396.7829215686274,423.8627450980392
50.0,163.49019607843138,230.94117647058823,255.0196078431373,272.3333333333333,344.5840519031142,356.86273817762395,375.5092352941176,380.8921568627451,396.9467843137255,424.0392156862745
51.0,163.54901960784315,231.0392156862745,255.15686274509804,272.4117647058824,344.7526336024605,357.0195943867743,375.6816666666667,381.0686274509804,397.0896470588235,424.2156862745098
52.0,163.58823529411765,231.23529411764707,255.31372549019608,272.5098039215686,344.9367581699346,357.1568366013072,375.8575490196079,381.22549019607845,397.2114901960784,424.3921568627451
53.0,163.6078431372549,231.4705882352941,255.4705882352941,272.6274509803921,345.11837293348714,357.27449058054594,376.01690196078425,381.3627450980392,397.35154901960783,424.5686274509804
54.0,163.6078431372549,231.76470588235293,255.62745098039213,272.7647058823529,345.3174913494809,357.39213840830445,376.1993137254902,381.5,397.4901960784314,424.7450980392157
55.0,163.6078431372549,232.07843137254903,255.7843137254902,272.88235294117646,345.5148842752787,357.49017839292577,376.40443137254897,381.65686274509807,397.62745098039215,424.921568627451
56.0,163.6078431372549,232.37254901960785,255.92156862745097,272.9803921568628,345.7305805459439,357.6078354479046,376.6130196078431,381.8137254901961,397.7843137254902,425.078431372549
57.0,163.6078431372549,232.62745098039213,256.05882352941177,273.078431372549,345.93267589388694,357.7254798154556,376.8250588235295,381.9705882352941,397.9411764705882,425.2352941176471
58.0,163.6078431372549,232.86274509803923,256.15686274509807,273.1764705882353,346.1219903883122,357.8627354863514,377.0316274509804,382.12745098039215,398.0849607843137,425.3921568627451
59.0,163.62745098039215,233.05882352941177,256.2156862745098,273.2352941176471,346.2984609765475,357.98038254517496,377.2327843137255,382.2843137254902,398.1960784313725,425.5490196078432
60.0,163.62745098039215,233.23529411764707,256.2549019607843,273.29411764705884,346.4553183391004,358.11763206459057,377.4089803921569,382.4411764705882,398.2941176470589,425.7058823529412
61.0,163.62745098039215,233.3921568627451,256.27450980392155,273.3529411764706,346.6121799307959,358.2548858131488,377.5994901960784,382.61764705882354,398.3594705882353,425.84313725490193
62.0,163.62745098039215,233.54901960784315,256.29411764705884,273.4117647058824,346.74943713956173,358.3529273356401,377.7847843137254,382.7941176470589,398.4313725490196,425.9803921568628
63.0,163.62745098039215,233.66666666666663,256.3137254901961,273.47058823529414,346.8866928104575,358.45096732026144,377.9445294117647,382.9705882352941,398.4901960784314,426.078431372549
64.0,163.62745098039215,233.76470588235293,256.3333333333333,273.54901960784315,347.0239577085736,358.52940868896576,378.11764705882354,383.1470588235294,398.53594117647054,426.1960784313725
65.0,163.62745098039215,233.86274509803923,256.3529411764706,273.5882352941176,347.1416047673972,358.5882322183775,378.3040784313726,383.34313725490193,398.5686274509804,426.3137254901961
66.0,163.62745098039215,233.90196078431373,256.37254901960785,273.6274509803921,347.2396455209535,358.62744944252216,378.4841764705882,383.5196078431373,398.5686274509804,426.4313725490196
67.0,163.62745098039215,233.94117647058823,256.3921568627451,273.6666666666667,347.33768512110726,358.7058811995386,378.63829411764704,383.6960784313725,398.5980392156863,426.5686274509804
68.0,163.62745098039215,233.9803921568628,256.4117647058824,273.7058823529412,347.4161084198385,358.78430449826993,378.7859803921568,383.8921568627451,398.6372549019608,426.7058823529412
69.0,163.62745098039215,234.0392156862745,256.4313725490196,273.7450980392157,347.49453902345255,358.86273510188386,378.90760784313727,384.0882352941176,398.7058823529412,426.84313725490193
70.0,163.64705882352942,234.09803921568627,256.47058823529414,273.7843137254902,347.57296847366393,358.9411645520953,378.9544901960784,384.2549019607843,398.7647058823529,426.9803921568628
71.0,163.64705882352942,234.1960784313725,256.5098039215686,273.84313725490193,347.6514025374856,359.01959861591695,378.9657843137255,384.3921568627451,398.80392156862746,427.0980392156863
72.0,163.64705882352942,234.2941176470588,256.54901960784315,273.921568627451,347.74943906189924,359.0980272971933,378.9677058823529,384.5,398.84313725490193,427.1960784313725
73.0,163.64705882352942,234.4313725490196,256.5882352941176,274.01960784313724,347.84749327181856,359.1764736639754,378.9605882352941,384.578431372549,398.9019607843137,427.2941176470589
74.0,163.64705882352942,234.5686274509804,256.6274509803921,274.1372549019608,347.9455274894272,359.19607650903504,378.91541176470594,384.6372549019608,398.9490196078432,427.3725490196079
75.0,163.64705882352942,234.7450980392157,256.6862745098039,274.2549019607843,348.0239565551711,359.1960742022299,378.8713921568627,384.6764705882353,398.9843137254902,427.4509803921569
76.0,163.64705882352942,234.9607843137255,256.7450980392157,274.3529411764706,348.1023836985775,359.21567781622457,378.8489019607844,384.7156862745098,399.00784313725495,427.5098039215686
77.0,163.66666666666666,235.1764705882353,256.8235294117647,274.4117647058824,348.1808216070743,359.2549000384468,378.8087254901961,384.7549019607843,399.0196078431373,427.5490196078432
78.0,163.66666666666666,235.37254901960785,256.921568627451,274.45098039215685,348.23966243752403,359.31374086889656,378.8481372549019,384.8137254901961,399.02941176470586,427.5882352941176
79.0,163.68627450980392,235.54901960784315,257.01960784313724,274.4901960784314,348.2984898116109,359.3725682429836,378.9079215686274,384.8725490196079,399.0372549019608,427.62745098039215
