x,L1,L2,L3,L4,L6,L5,L7,L8,L9,L10
0,166.9607843137255,226.1372549019608,249.2745098039216,265.47058823529414,326.13713956170704,337.3332179930796,347.5946470588236,364.0196078431373,381.0980392156863,415.9411764705882
1,166.9803921568627,226.37254901960785,249.3333333333333,265.6274509803921,326.1959634755863,337.38200269127265,347.6313921568628,364.0392156862745,381.2745098039216,416.1764705882353
2,167.0,226.58823529411765,249.41176470588235,265.80392156862746,326.2547877739332,337.44082698961944,347.6662156862745,364.05882352941177,381.4509803921569,416.4117647058824
3,167.0196078431373,226.80392156862743,249.50980392156865,265.9803921568628,326.31361130334494,337.4996505190312,347.6991176470588,364.05882352941177,381.6470588235294,416.6470588235294
4,167.05882352941177,227.0196078431373,249.62745098039213,266.15686274509807,326.376213763937,337.5584882737409,347.71011764705884,364.0392156862745,381.80392156862746,416.8627450980392
5,167.09803921568627,227.23529411764707,249.7450980392157,266.3333333333333,326.4436305267205,337.59770895809305,347.6980392156863,364.0,381.9411764705882,417.05882352941177
6,167.13725490196077,227.45098039215685,249.8823529411765,266.5098039215686,326.5173060361399,337.65654133025765,347.68135294117644,363.9411764705882,382.078431372549,417.2352941176471
7,167.1764705882353,227.66666666666663,250.0196078431373,266.6862745098039,326.5974694348328,337.7153713956171,347.6596666666667,363.88235294117646,382.2352941176471,417.4117647058824
8,167.2156862745098,227.8823529411765,250.1764705882353,266.8627450980392,326.6840046136102,337.7938085351788,347.6329803921569,363.80392156862746,382.3921568627451,417.5882352941176
9,167.27450980392155,228.07843137254903,250.3333333333333,267.03921568627453,326.77635678585165,337.8787489427144,347.601294117647,363.72549019607845,382.5686274509804,417.7647058823529
10,167.33333333333334,228.2745098039216,250.50980392156865,267.2352941176471,326.8744021530181,337.9700492118416,347.5642352941177,363.6470588235294,382.7450980392157,417.9411764705882
11,167.3921568627451,228.4705882352941,250.68627450980392,267.45098039215685,326.9920507497117,338.0680899653979,347.5410196078432,363.5882352941176,382.921568627451,418.1372549019608
12,167.45098039215685,228.7058823529412,250.86274509803923,267.6666666666667,327.10971011149564,338.1661414840446,347.5312549019607,363.52941176470586,383.0980392156863,418.3333333333333
13,167.50980392156862,228.9607843137255,251.0196078431373,267.88235294117646,327.2077558631296,338.26418723567866,347.51533333333333,363.4705882352941,383.2941176470589,418.52941176470586
14,167.54901960784315,229.2156862745098,251.1764705882353,268.078431372549,327.305799692426,338.36223106497505,347.4932549019608,363.4117647058824,383.4901960784314,418.72549019607845
15,167.58823529411765,229.4705882352941,251.3333333333333,268.29411764705884,327.40384505959247,338.4602764321415,347.46503921568626,363.3529411764706,383.6666666666667,418.9019607843137
16,167.62745098039215,229.7058823529412,251.4705882352941,268.4901960784314,327.482275278739,338.5583144944253,347.4110588235294,363.2941176470589,383.84313725490193,419.078431372549
17,167.68627450980392,229.94117647058823,251.6078431372549,268.6470588235294,327.56072126105346,338.6367604767397,347.3509215686275,363.2352941176471,384.0392156862745,419.2549019607843
18,167.7450980392157,230.1764705882353,251.7450980392157,268.80392156862746,327.63916685890047,338.71520607458666,347.2846274509804,363.1764705882353,384.2352941176471,419.4509803921569
19,167.80392156862746,230.41176470588235,251.8823529411765,268.96078431372547,327.73720338331407,338.79363475586314,347.2514117647059,363.15686274509807,384.4313725490196,419.6470588235294
20,167.86274509803923,230.66666666666663,252.0196078431373,269.11764705882354,327.8548573625529,338.87207304882736,347.2712549019608,363.1960784313725,384.62745098039215,419.84313725490193
21,167.94117647058823,230.92156862745097,252.15686274509804,269.27450980392155,327.9725032679739,338.9701111111112,347.30492156862744,363.2549019607843,384.80392156862746,420.0392156862745
22,168.0196078431373,231.1764705882353,252.2941176470588,269.4313725490196,328.10976585928495,339.0681580161477,347.3528235294117,363.3137254901961,385.0392156862745,420.2352941176471
23,168.09803921568627,231.4313725490196,252.4313725490196,269.5882352941176,328.2470349865436,339.16621145713185,347.41533333333336,363.3921568627451,385.2745098039216,420.4313725490196
24,168.1764705882353,231.68627450980392,252.5686274509804,269.7647058823529,328.38428835063434,339.2642491349481,347.49245098039216,363.4705882352941,385.5098039215686,420.6078431372549
25,168.2549019607843,231.92156862745097,252.7058823529412,269.94117647058823,328.5019350249904,339.36228796616683,347.6041764705883,363.5686274509804,385.7058823529412,420.7843137254902
26,168.33333333333334,232.15686274509804,252.85294117647052,270.11764705882354,328.6195955401768,339.46034063821605,347.71166666666664,363.6666666666667,385.88235294117646,420.9607843137255
27,168.4313725490196,232.3333333333333,253.00980392156865,270.29411764705884,328.7176286043829,339.5779815455594,347.84468627450974,363.7647058823529,386.05882352941177,421.0980392156863
28,168.52941176470588,232.58823529411765,253.1764705882353,270.4313725490196,328.8352802768166,339.69563321799313,347.9746470588236,363.8627450980392,386.2745098039216,421.2352941176471
29,168.62745098039215,232.7843137254902,253.3333333333333,270.5882352941176,328.9529265667051,339.81327950788153,348.1203725490197,363.9803921568628,386.5147058823529,421.3725490196079
30,168.72549019607845,233.0196078431373,253.5,270.7450980392157,329.0705647827759,339.95052556708964,348.3199019607843,364.15686274509807,386.7205882352941,421.4901960784314
31,168.84313725490196,233.2549019607843,253.6764705882353,270.8627450980392,329.1882091503268,340.0681699346405,348.59209803921567,364.3921568627451,386.8529411764706,421.6078431372549
32,168.9607843137255,233.49019607843132,253.84117647058824,270.9803921568628,329.2470242214533,340.1662006920415,348.8769803921569,364.6470588235294,386.9901960784314,421.7058823529412
33,169.07843137254903,233.72549019607845,253.99411764705883,271.11764705882354,329.2862368319877,340.2838446751249,349.1549411764706,364.9019607843137,387.12745098039215,421.80392156862746
34,169.19607843137254,233.9803921568628,254.13529411764705,271.2549019607843,329.30585121107265,340.38189042675896,349.4056078431372,365.15686274509807,387.3235294117647,421.88235294117646
35,169.2941176470588,234.2156862745098,254.26470588235293,271.37254901960785,329.3058404459823,340.4995267204921,349.6489607843138,365.4313725490196,387.55882352941177,421.9411764705882
36,169.3921568627451,234.45098039215685,254.3823529411765,271.5098039215686,329.3151722414456,340.6171722414456,349.91272549019607,365.72549019607845,387.7549019607843,421.9803921568628
37,169.49019607843138,234.64705882352945,254.5,271.6470588235294,329.3528093041138,340.7348093041138,350.1972745098039,366.0392156862745,387.93382352941177,421.9803921568628
38,169.6078431372549,234.843137254902,254.6176470588236,271.7843137254902,329.3988665897732,340.85245482506724,350.4829803921569,366.3529411764706,388.1348039215686,421.9803921568628
39,169.72549019607845,235.05882352941177,254.73529411764707,271.921568627451,329.47271856978085,340.97009111880044,350.7698823529412,366.6666666666667,388.27941176470586,421.9411764705882
40,169.84313725490196,235.2549019607843,254.8921568627451,272.05882352941177,329.55451172625914,341.0681195693964,351.0579607843137,366.9803921568628,388.4264705882353,421.9019607843137
41,169.94117647058823,235.37254901960785,255.04901960784315,272.2156862745098,329.64435717031915,341.1661610918877,351.3275882352942,367.2941176470589,388.5498431372549,421.88235294117646
42,170.0392156862745,235.4705882352941,255.22549019607845,272.3921568627451,329.74239061899266,341.26419454056133,351.5983921568628,367.6078431372549,388.6495098039216,421.8627450980392
43,170.13725490196077,235.5686274509804,255.40196078431373,272.5882352941176,329.860414840446,341.3622383698578,351.8703725490196,367.921568627451,388.72549019607845,421.8627450980392
44,170.23529411764707,235.64705882352945,255.59803921568627,272.7843137254902,329.978582083814,341.4602879661669,352.1435098039216,368.2352941176471,388.8235294117647,421.88235294117646
45,170.33333333333334,235.72549019607845,255.7941176470588,272.96078431372547,330.0962126105344,341.55831064975007,352.39899999999994,368.52941176470586,388.9019607843137,421.88235294117646
46,170.4313725490196,235.7843137254902,255.99019607843132,273.1372549019608,330.2334667435602,341.67595693963864,352.6575882352941,368.8235294117647,388.9803921568628,421.8627450980392
47,170.52941176470588,235.86274509803923,256.1862745098039,273.3137254901961,330.3903379469435,341.7936124567474,352.90003921568626,369.0980392156863,389.0196078431373,421.8235294117647
48,170.62745098039215,235.90196078431373,256.4019607843137,273.47058823529414,330.54720415224915,341.9308708189158,353.1263725490196,369.3529411764706,389.078431372549,421.7843137254902
49,170.7450980392157,235.94117647058823,256.61764705882354,273.6078431372549,330.6648527489427,342.0681272587467,353.356568627451,369.6078431372549,389.15686274509807,421.7450980392157
50,170.86274509803923,235.9607843137255,256.8333333333333,273.7450980392157,330.7824836601308,342.2053660130719,353.5906274509804,369.84313725490193,389.2376470588235,421.6862745098039
51,170.9607843137255,235.9607843137255,257.04901960784315,273.8627450980392,330.8805251826221,342.3426232218377,353.8093333333333,370.05882352941177,389.30117647058825,421.62745098039215
52,171.05882352941177,236.1372549019608,257.2647058823529,273.9803921568628,330.9981841599385,342.4899292579777,353.99307843137257,370.2549019607843,389.3474509803922,421.5490196078432
53,171.15686274509804,236.3333333333333,257.46078431372547,274.05882352941177,331.09623836985776,342.6468069973087,354.16145098039215,370.4313725490196,389.3960784313726,421.4705882352941
54,171.27450980392155,236.50980392156865,257.6372549019608,274.15686274509807,331.1942937331795,342.8036858900423,354.3340784313726,370.62745098039215,389.42745098039217,421.3921568627451
55,171.37254901960785,236.66666666666663,257.79411764705884,274.2549019607843,331.2885517108804,342.9801399461746,354.5866666666667,370.8627450980392,389.50039215686274,421.3333333333333
56,171.47058823529412,236.8235294117647,257.95098039215685,274.3529411764706,331.3976055363321,343.17621337946946,354.8549019607843,371.11764705882354,389.5952941176471,421.2941176470589
57,171.5686274509804,236.9803921568628,258.0882352941176,274.45098039215685,331.52001576316803,343.35268242983466,355.1399215686274,371.4117647058824,389.69254901960784,421.2745098039216
58,171.66666666666666,237.1372549019608,258.22549019607845,274.54901960784315,331.65555440215303,343.52916224529025,355.4225098039216,371.7058823529412,389.7725490196079,421.2549019607843
59,171.76470588235293,237.2941176470588,258.34313725490193,274.6470588235294,331.8043194925029,343.68602537485583,355.7093137254902,372.0196078431373,389.8549019607843,421.2352941176471
60,171.84313725490196,237.4705882352941,258.46078431372547,274.7843137254902,331.94725990003843,343.8363775470973,355.9807450980392,372.3137254901961,389.92,421.2352941176471
61,171.92156862745097,237.64705882352945,258.55882352941177,274.9019607843137,332.08451018838906,343.9803729334871,356.2771568627451,372.6078431372549,389.98745098039217,421.2352941176471
62,172.0,237.8235294117647,258.65686274509807,275.0,332.20216186082274,344.1176324490581,356.5405098039216,372.8627450980392,390.05725490196073,421.2156862745098
63,172.07843137254903,237.9607843137255,258.7549019607843,275.1058823529412,332.30019454056134,344.25488081507115,356.79117647058825,373.11764705882354,390.1294117647059,421.1960784313725
