x,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
0,205.7450980392157,280.8243725490196,298.3921568627451,314.05882352941177,373.0203298731257,380.1186435986159,390.2615882352941,404.418274509804,422.2639607843137,450.05882352941177
1,205.94117647058823,280.8272549019608,298.4117647058824,314.1607843137255,373.0007251057286,380.1578623606306,390.3607254901961,404.464431372549,422.3240980392157,450.11764705882354
2,206.1372549019608,280.8105294117647,298.44607843137254,314.28627450980395,372.98112226066894,380.1970830449827,390.4578235294118,404.5105882352941,422.3842352941176,450.1764705882353
3,206.3333333333333,280.8134117647059,298.4950980392157,314.43529411764706,372.9615136485968,380.23629796232217,390.5529215686275,404.5567450980393,422.4639803921569,450.2549019607843
4,206.52941176470588,280.8359019607843,298.55882352941177,314.6078431372549,372.9419127258746,380.2559127258747,390.6261176470588,404.5832941176472,422.5437254901961,450.3333333333333
5,206.72549019607845,280.8976078431373,298.6372549019608,314.80392156862746,372.9223087274126,380.2755244136871,390.6973921568628,404.6098431372549,422.603862745098,450.4117647058824
6,206.92156862745097,280.9593137254902,298.7303921568628,314.96078431372547,372.90271011149554,380.31474932718186,390.7667450980393,404.6363921568628,422.6836078431373,450.4901960784314
7,207.1372549019608,281.0014117647059,298.8382352941176,315.03921568627453,372.9027174163784,380.3735801614764,390.8343921568628,404.6629411764706,422.7633529411765,450.5686274509804
8,207.37254901960785,281.0239019607843,298.96078431372547,315.1372549019608,372.9027227989234,380.4324090734333,390.9201568627451,404.68949019607845,422.8430980392157,450.6470588235294
9,207.6078431372549,281.0267843137255,299.0980392156863,315.2352941176471,372.902722414456,380.4912322183776,390.9850588235294,404.6964313725491,422.92284313725486,450.7450980392157
10,207.843137254902,281.06103921568626,299.2352941176471,315.3333333333333,372.9027277970012,380.5500611303345,391.0492941176471,404.70337254901966,423.0418039215686,450.84313725490193
11,208.07843137254903,281.12666666666667,299.37254901960785,315.4313725490196,372.9027320261438,380.5892810457517,391.0738823529412,404.690705882353,423.1607647058824,450.9607843137255
12,208.31372549019608,281.22366666666665,299.5098039215686,315.5882352941176,372.8635209534794,380.608893502499,391.0586470588235,404.65843137254905,423.2993333333333,451.0980392156863
13,208.52941176470588,281.35203921568626,299.6470588235294,315.72549019607845,372.8183706266821,380.628507881584,391.0430196078431,404.6261568627451,423.4379019607843,451.2352941176471
